FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
140205;0400;1;;;
140205;0500;1;;;
140205;0600;1;;;
140205;0700;1;;;
140205;0800;1;;;
140205;0900;1,5345;;;
140205;1000;1,2195;;;
140205;1100;1,27867;;;
140205;1200;1;;;
140205;1300;1;;;
140205;1400;1;;;
140205;1500;1;;;
140205;1600;1;;;
140205;1700;1;;;
140205;1800;1;;;
140205;1900;1;;;
140205;2000;1;;;
140205;2100;1;;;
140205;2200;1;;;
140205;2300;1;;;
140206;0000;1;;;
140206;0100;1;;;
140206;0200;1;;;
140206;0300;1;;;
140206;0400;1;;;
140206;0500;1;;;
140206;0600;1;;;
140206;0700;1;;;
140206;0800;1;;;
140206;0900;1,92408;;;
140206;1000;1,65683;;;
140206;1100;1,4245;;;
140206;1200;1,27342;;;
140206;1300;1,48383;;;
140206;1400;1,89933;;;
140206;1500;1,78242;;;
140206;1600;1,78025;;;
140206;1700;1,77858;;;
140206;1800;1,71325;;;
140206;1900;1,30817;;;
140206;2000;1,70175;;;
140206;2100;2,05008;;;
140206;2200;2,915;;;
140206;2300;3,45908;;;
140207;0000;2,73225;;;
140207;0100;2,02758;;;
140207;0200;2,33583;;;
140207;0300;1,68683;;;
140207;0400;1;;;
140207;0500;1;;;
140207;0600;1;;;
140207;0700;1,29567;;;
140207;0800;3,40508;;;
140207;0900;3,62725;;;
140207;1000;2,83442;;;
140207;1100;1,63525;;;
140207;1200;1,461;;;
140207;1300;1,5465;;;
140207;1400;2,01392;;;
140207;1500;2,16892;;;
140207;1600;2,23375;;;
140207;1700;1,92192;;;
140207;1800;1,79142;;;
140207;1900;2,076;;;
140207;2000;2,06683;;;
140207;2100;2,10983;;;
140207;2200;1,55283;;;
140207;2300;1,19675;;;
140208;0000;1;;;
140208;0100;1;;;
140208;0200;1;;;
140208;0300;1;;;
140208;0400;1;;;
140208;0500;1;;;
140208;0600;1;;;
140208;0700;1,0735;;;
140208;0800;1,82025;;;
140208;0900;2,01368;;;
140208;1000;1,96083;;;
140208;1100;1,65233;;;
140208;1200;1,71183;;;
140208;1300;2,00689;;;
140208;1400;;;;
140208;1500;;;;
140208;1600;;;;
140208;1700;;;;
140208;1800;6,48334;;;
140208;1900;5,29751;;;
140208;2000;3,94;;;
140208;2100;3,54501;;;
140208;2200;2,92001;;;
140208;2300;2,27083;;;
140209;0000;2,28917;;;
140209;0100;1,8675;;;
140209;0200;1,33083;;;
140209;0300;1;;;
140209;0400;1;;;
140209;0500;1;;;
140209;0600;1;;;
140209;0700;1;;;
140209;0800;1;;;
140209;0900;1,19667;;;
140209;1000;1;;;
140209;1100;1;;;
140209;1200;1;;;
140209;1300;1;;;
140209;1400;1,04917;;;
140209;1500;1,1325;;;
140209;1600;1;;;
140209;1700;1;;;
140209;1800;1;;;
140209;1900;1;;;
140209;2000;1;;;
140209;2100;1,11042;;;
140209;2200;1,205;;;
140209;2300;1,105;;;
140210;0000;1,12675;;;
140210;0100;1;;;
140210;0200;1;;;
140210;0300;1;;;
140210;0400;1;;;
140210;0500;1;;;
140210;0600;1;;;
140210;0700;1,30042;;;
140210;0800;1,63325;;;
140210;0900;2,10434;;;
140210;1000;2,5975;;;
140210;1100;2,1265;;;
140210;1200;3,152;;;
140210;1300;4,67534;;;
140210;1400;4,33842;;;
140210;1500;4,13684;;;
140210;1600;3,88142;;;
140210;1700;3,51143;;;
140210;1800;2,954;;;
140210;1900;3,02975;;;
140210;2000;3,12825;;;
140210;2100;3,37133;;;
140210;2200;3,29358;;;
140210;2300;3,23943;;;
140211;0000;2,77917;;;
140211;0100;2,51592;;;
140211;0200;2,242;;;
140211;0300;2,07867;;;
140211;0400;2,07258;;;
140211;0500;2,03275;;;
140211;0600;2,02583;;;
140211;0700;2,51708;;;
140211;0800;2,58467;;;
140211;0900;2,96092;;;
140211;1000;3,38617;;;
140211;1100;3,43375;;;
140211;1200;3,13984;;;
140211;1300;3,25668;;;
140211;1400;3,35558;;;
140211;1500;3,40283;;;
140211;1600;3,12417;;;
140211;1700;3,10476;;;
140211;1800;3,35;;;
140211;1900;3,35258;;;
140211;2000;3,26418;;;
140211;2100;3,50058;;;
140211;2200;3,70733;;;
140211;2300;4,28568;;;
140212;0000;3,45033;;;
140212;0100;2,932;;;
140212;0200;2,58967;;;
140212;0300;2,32076;;;
140212;0400;2,45601;;;
140212;0500;2,28901;;;
140212;0600;2,22467;;;
140212;0700;3,077;;;
140212;0800;4,21743;;;
140212;0900;4,85876;;;
140212;1000;3,65208;;;
140212;1100;3,208;;;
140212;1200;3,50258;;;
140212;1300;2,91375;;;
140212;1400;3,08917;;;
140212;1500;3,076;;;
140212;1600;3,15942;;;
140212;1700;2,645;;;
140212;1800;2,20609;;;
140212;1900;1,9665;;;
140212;2000;2,25708;;;
140212;2100;2,42717;;;
140212;2200;3,03093;;;
140212;2300;2,76484;;;
140213;0000;2,13868;;;
140213;0100;1,9375;;;
140213;0200;1,65608;;;
140213;0300;1,397;;;
140213;0400;1,58925;;;
140213;0500;1,90792;;;
140213;0600;1,82642;;;
140213;0700;2,51192;;;
140213;0800;2,93509;;;
140213;0900;3,2625;;;
140213;1000;2,74017;;;
140213;1100;2,27958;;;
140213;1200;2,30725;;;
140213;1300;2,79092;;;
140213;1400;2,30951;;;
140213;1500;2,25575;;;
140213;1600;1,75242;;;
140213;1700;1,26958;;;
140213;1800;1,98342;;;
140213;1900;1,75592;;;
140213;2000;1,34883;;;
140213;2100;1,5535;;;
140213;2200;1,41975;;;
140213;2300;1,36767;;;
140214;0000;1,38625;;;
140214;0100;1,08742;;;
140214;0200;1,01408;;;
140214;0300;1;;;
140214;0400;1;;;
140214;0500;1;;;
140214;0600;1;;;
140214;0700;1;;;
140214;0800;1;;;
140214;0900;1,008;;;
140214;1000;1,71375;;;
140214;1100;1,65475;;;
140214;1200;1,44683;;;
140214;1300;2,04025;;;
140214;1400;2,03942;;;
140214;1500;1,75142;;;
140214;1600;1,74458;;;
140214;1700;1,70208;;;
140214;1800;1,61842;;;
140214;1900;1,46208;;;
140214;2000;1,28725;;;
140214;2100;1,47367;;;
140214;2200;1,4885;;;
140214;2300;1,39875;;;
140215;0000;1,028;;;
140215;0100;1;;;
140215;0200;1;;;
140215;0300;1;;;
140215;0400;1;;;
140215;0500;1;;;
140215;0600;1;;;
140215;0700;1;;;
140215;0800;2,07483;;;
140215;0900;2,68575;;;
140215;1000;3,02083;;;
140215;1100;2,75525;;;
140215;1200;2,58583;;;
140215;1300;2,52118;;;
140215;1400;2,61458;;;
140215;1500;2,48993;;;
140215;1600;2,25267;;;
140215;1700;2,30634;;;
140215;1800;2,23583;;;
140215;1900;2,04442;;;
140215;2000;2,03133;;;
140215;2100;1,7;;;
140215;2200;1,60442;;;
140215;2300;1,3055;;;
140216;0000;1,45208;;;
140216;0100;1,46767;;;
140216;0200;1,37208;;;
140216;0300;1,39667;;;
140216;0400;1,35275;;;
140216;0500;1,19058;;;
140216;0600;1,23775;;;
140216;0700;1,43692;;;
140216;0800;1,88308;;;
140216;0900;2,34443;;;
140216;1000;2,37125;;;
140216;1100;1,9405;;;
140216;1200;1,77683;;;
140216;1300;1,86208;;;
140216;1400;2,26809;;;
